SUBJECT_ID	BIOSPECIMEN_ID	ARRAY_DESIGN	RDA_FILE	RDA_DESCRIPTION
HOP_92	HOP-92	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
HS578T	HS 578T	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
HT29	HT29	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
IGROV1	IGROV1	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
K_562	K-562	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
KM12	KM12	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
LOXIMVI	LOX IMVI	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
M14	M14	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
MALME_3M	MALME-3M	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
MCF7	MCF7	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
MDA_MB_231	MDA-MB-231/ATCC	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
MDA_MB_435	MDA-MB-435	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
MOLT_4	MOLT-4	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
NCI_ADR_RES	NCI/ADR-RES	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
NCI_H226	NCI-H226	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
NCI_H23	NCI-H23	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
NCI_H322M	NCI-H322M	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
NCI_H460	NCI-H460	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
NCI_H522	NCI-H522	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
OVCAR_3	OVCAR-3	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
OVCAR_4	OVCAR-4	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
OVCAR_5	OVCAR-5	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
OVCAR_8	OVCAR-8	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
PC_3	PC-3	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
RPMI_8226	RPMI-8226	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
RXF_393	RXF-393	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SF_268	SF-268	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SF_295	SF-295	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SF_539	SF-539	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SK_MEL_2	SK-MEL-2	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SK_MEL_28	SK-MEL-28	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SK_MEL_5	SK-MEL-5	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SK_OV_3	SK-OV-3	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SN12C	SN12C	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SNB_19	SNB-19	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SNB_75	SNB-75	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SR	SR	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
SW_620	SW-620	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
T47D	T-47D	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
TK_10	TK-10	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
U251	U251	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
UACC_257	UACC-257	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
UACC_62	UACC-62	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
UO_31	UO-31	Human_miRNA_Microarray_2.0_G4470B_A	NCI60_CELL_LINE_COLLECTION_microRNA.Rda	75th scaling normalization using GeneSpring
